# Found            : 1141
# MISSING          : 45
# EXTRA            : 20
# Follow (E)       : 94.4 %
<	11:53:32.602
!	11:53:33.047
DOCTYPE	11:53:34.288
html	11:53:35.435
>	11:53:35.636
<	11:53:44.687
html	11:53:45.521
>	11:53:45.815
<	11:53:50.287
/	11:53:50.722
html	11:53:51.658
>	11:53:52.247
<	11:54:15.269
head	11:54:15.944
>	11:54:16.082
<	11:54:16.762
/	11:54:17.061
head	11:54:17.814
>	11:54:18.018
<	11:54:33.152
title	11:54:34.138
>	11:54:34.278
Chess	11:54:35.668
123456	11:54:38.411
<	11:54:38.653
/	11:54:38.982
title	11:54:40.032
>	11:54:40.352
<	11:54:52.552
body	11:54:53.277
>	11:54:53.444
<	11:54:54.301
/	11:54:54.552
body	11:54:55.321
>	11:54:55.640
<	11:56:34.186
h1	11:56:34.651
>	11:56:34.798
Chess	11:56:36.040
Game	11:56:37.110
<	11:56:37.252
/	11:56:37.399
h1	11:56:37.847
>	11:56:38.086
<	11:57:48.012
div	11:57:48.949
id	11:57:49.501
=	11:57:49.684
"	11:57:49.893
chess	11:57:50.827
-	11:57:51.005
board	11:57:51.888
"	11:57:51.973
>	11:57:52.248
<	11:57:53.359
/	11:57:53.708
div	11:57:54.317
>	11:57:54.617
<	11:58:26.435
div	11:58:26.997
class	11:58:28.009
=	11:58:28.224
"	11:58:28.335
cell	11:58:29.306
light	11:58:30.446
"	11:58:30.783
>	11:58:31.043
<	11:58:31.329
/	11:58:31.581
div	11:58:32.273
>	11:58:32.462
<	11:58:34.148
div	11:58:34.737
class	11:58:35.647
=	11:58:35.832
"	11:58:35.965
cell	11:58:36.694
dark	11:58:37.525
"	11:58:37.701
>	11:58:37.856
<	11:58:38.260
/	11:58:38.465
div	11:58:38.988
>	11:58:39.110
<	12:01:39.938
style	12:01:40.930
>	12:01:41.067
<	12:01:45.480
/	12:01:45.692
style	12:01:46.591
>	12:01:46.854
.	12:02:02.524
cell	12:02:03.252
{	12:02:03.759
}	12:02:03.928
border	12:02:06.120
:	12:02:06.357
2px	12:02:07.437
solid	12:02:08.627
black	12:02:09.832
;	12:02:09.908
.	12:02:40.645
light	12:02:41.585
{	12:02:41.960
}	12:02:42.194
background	12:02:44.784
-	12:02:44.920
color	12:02:45.746
:	12:02:45.908
white	12:02:47.218
;	12:02:47.484
.	12:02:50.869
dark	12:02:51.662
{	12:02:52.151
}	12:02:52.276
background	12:02:54.505
-	12:02:54.710
color	12:02:55.530
:	12:02:55.751
gray	12:02:56.667
;	12:02:56.888
#	12:03:33.003
chess	12:03:34.679
-	12:03:34.891
board	12:03:35.921
{	12:03:45.639
}	12:03:46.236
width	12:03:53.681
:	12:03:53.818
400px	12:03:55.740
;	12:03:56.458
height	12:03:58.438
:	12:03:58.649
400px	12:03:59.637
;	12:03:59.993
display	12:04:30.837
:	12:04:30.966
grid	12:04:31.833
;	12:04:31.971
grid	12:04:33.784
-	12:04:33.928
template	12:04:35.620
-	12:04:35.828
rows	12:04:36.631
:	12:04:36.826
repeat	12:04:38.281
(	12:04:38.485
8	12:04:38.643
,	12:04:38.821
1fr	12:04:39.902
)	12:04:40.295
;	12:04:41.132
/	12:05:03.249	COMMENT
*	12:05:03.545	COMMENT	MISSING
1	12:05:04.012	COMMENT	MISSING
fraction	12:05:06.056	COMMENT	MISSING
*	12:05:06.883	COMMENT	MISSING
/	12:05:07.311	COMMENT
grid	12:05:13.862
-	12:05:13.980
template	12:05:15.274
-	12:05:15.459
columns	12:05:17.007
:	12:05:17.574
repeat	12:05:19.260
(	12:05:19.386
8	12:05:19.565
,	12:05:19.720
1fr	12:05:20.402
)	12:05:20.749
;	12:05:21.226
<	12:08:20.673
div	12:08:20.703
class	12:08:20.763
=	12:08:20.773
"	12:08:20.783
cell	12:08:20.823
light	12:08:20.883
"	12:08:20.893
>	12:08:20.903
<	12:08:20.913
/	12:08:20.923
div	12:08:20.953
>	12:08:20.963
<	12:08:20.983
div	12:08:21.013
class	12:08:21.073
=	12:08:21.083
"	12:08:21.093
cell	12:08:21.133
dark	12:08:21.183
"	12:08:21.193
>	12:08:21.203
<	12:08:21.213
/	12:08:21.223
div	12:08:21.253
>	12:08:21.263
<	12:08:21.283
div	12:08:21.313
class	12:08:21.373
=	12:08:21.383
"	12:08:21.393
cell	12:08:21.433
light	12:08:21.493
"	12:08:21.503
>	12:08:21.513
<	12:08:21.523
/	12:08:21.533
div	12:08:21.563
>	12:08:21.573
<	12:08:21.593
div	12:08:21.623
class	12:08:21.683
=	12:08:21.693
"	12:08:21.703
cell	12:08:21.743
dark	12:08:21.793
"	12:08:21.803
>	12:08:21.813
<	12:08:21.823
/	12:08:21.833
div	12:08:21.863
>	12:08:21.873
<	12:08:21.893
div	12:08:21.923
class	12:08:21.983
=	12:08:21.993
"	12:08:22.003
cell	12:08:22.043
light	12:08:22.103
"	12:08:22.113
>	12:08:22.123
<	12:08:22.133
/	12:08:22.143
div	12:08:22.173
>	12:08:22.183
<	12:08:22.203
div	12:08:22.233
class	12:08:22.293
=	12:08:22.303
"	12:08:22.313
cell	12:08:22.353
dark	12:08:22.403
"	12:08:22.413
>	12:08:22.423
<	12:08:22.433
/	12:08:22.443
div	12:08:22.473
>	12:08:22.483
<	12:08:22.513
div	12:08:22.543
class	12:08:22.603
=	12:08:22.613
"	12:08:22.623
cell	12:08:22.663
dark	12:08:22.713
"	12:08:22.723
>	12:08:22.733
<	12:08:22.743
/	12:08:22.753
div	12:08:22.783
>	12:08:22.793
<	12:08:22.813
div	12:08:22.843
class	12:08:22.903
=	12:08:22.913
"	12:08:22.923
cell	12:08:22.963
light	12:08:23.023
"	12:08:23.033
>	12:08:23.043
<	12:08:23.053
/	12:08:23.063
div	12:08:23.093
>	12:08:23.103
<	12:08:23.123
div	12:08:23.153
class	12:08:23.213
=	12:08:23.223
"	12:08:23.233
cell	12:08:23.273
dark	12:08:23.323
"	12:08:23.333
>	12:08:23.343
<	12:08:23.353
/	12:08:23.363
div	12:08:23.393
>	12:08:23.403
<	12:08:23.423
div	12:08:23.453
class	12:08:23.513
=	12:08:23.523
"	12:08:23.533
cell	12:08:23.573
light	12:08:23.633
"	12:08:23.643
>	12:08:23.653
<	12:08:23.663
/	12:08:23.673
div	12:08:23.703
>	12:08:23.713
<	12:08:23.733
div	12:08:23.763
class	12:08:23.823
=	12:08:23.833
"	12:08:23.843
cell	12:08:23.883
dark	12:08:23.933
"	12:08:23.943
>	12:08:23.953
<	12:08:23.963
/	12:08:23.973
div	12:08:24.003
>	12:08:24.013
<	12:08:24.033
div	12:08:24.063
class	12:08:24.123
=	12:08:24.133
"	12:08:24.143
cell	12:08:24.183
light	12:08:24.243
"	12:08:24.253
>	12:08:24.263
<	12:08:24.273
/	12:08:24.283
div	12:08:24.313
>	12:08:24.323
<	12:08:24.343
div	12:08:24.373
class	12:08:24.433
=	12:08:24.443
"	12:08:24.453
cell	12:08:24.493
dark	12:08:24.543
"	12:08:24.553
>	12:08:24.563
<	12:08:24.573
/	12:08:24.583
div	12:08:24.613
>	12:08:24.623
<	12:08:24.643
div	12:08:24.673
class	12:08:24.733
=	12:08:24.743
"	12:08:24.753
cell	12:08:24.793
light	12:08:24.853
"	12:08:24.863
>	12:08:24.873
<	12:08:24.883
/	12:08:24.893
div	12:08:24.923
>	12:08:24.933
<	12:08:24.963
div	12:08:24.993
class	12:08:25.053
=	12:08:25.063
"	12:08:25.073
cell	12:08:25.113
light	12:08:25.173
"	12:08:25.183
>	12:08:25.193
<	12:08:25.203
/	12:08:25.213
div	12:08:25.243
>	12:08:25.253
<	12:08:25.273
div	12:08:25.303
class	12:08:25.363
=	12:08:25.373
"	12:08:25.383
cell	12:08:25.423
dark	12:08:25.473
"	12:08:25.483
>	12:08:25.493
<	12:08:25.503
/	12:08:25.513
div	12:08:25.543
>	12:08:25.553
<	12:08:25.573
div	12:08:25.603
class	12:08:25.663
=	12:08:25.673
"	12:08:25.683
cell	12:08:25.723
light	12:08:25.783
"	12:08:25.793
>	12:08:25.803
<	12:08:25.813
/	12:08:25.823
div	12:08:25.853
>	12:08:25.863
<	12:08:25.883
div	12:08:25.913
class	12:08:25.973
=	12:08:25.983
"	12:08:25.993
cell	12:08:26.033
dark	12:08:26.083
"	12:08:26.093
>	12:08:26.103
<	12:08:26.113
/	12:08:26.123
div	12:08:26.153
>	12:08:26.163
<	12:08:26.183
div	12:08:26.213
class	12:08:26.273
=	12:08:26.283
"	12:08:26.293
cell	12:08:26.333
light	12:08:26.393
"	12:08:26.403
>	12:08:26.413
<	12:08:26.423
/	12:08:26.433
div	12:08:26.463
>	12:08:26.473
<	12:08:26.493
div	12:08:26.523
class	12:08:26.583
=	12:08:26.593
"	12:08:26.603
cell	12:08:26.643
dark	12:08:26.693
"	12:08:26.703
>	12:08:26.713
<	12:08:26.723
/	12:08:26.733
div	12:08:26.763
>	12:08:26.773
<	12:08:26.793
div	12:08:26.823
class	12:08:26.883
=	12:08:26.893
"	12:08:26.903
cell	12:08:26.943
light	12:08:27.003
"	12:08:27.013
>	12:08:27.023
<	12:08:27.033
/	12:08:27.043
div	12:08:27.073
>	12:08:27.083
<	12:08:27.103
div	12:08:27.133
class	12:08:27.193
=	12:08:27.203
"	12:08:27.213
cell	12:08:27.253
dark	12:08:27.303
"	12:08:27.313
>	12:08:27.323
<	12:08:27.333
/	12:08:27.343
div	12:08:27.373
>	12:08:27.383
<	12:08:27.413
div	12:08:27.443
class	12:08:27.503
=	12:08:27.513
"	12:08:27.523
cell	12:08:27.563
dark	12:08:27.613
"	12:08:27.623
>	12:08:27.633
<	12:08:27.643
/	12:08:27.653
div	12:08:27.683
>	12:08:27.693
<	12:08:27.713
div	12:08:27.743
class	12:08:27.803
=	12:08:27.813
"	12:08:27.823
cell	12:08:27.863
light	12:08:27.923
"	12:08:27.933
>	12:08:27.943
<	12:08:27.953
/	12:08:27.963
div	12:08:27.993
>	12:08:28.003
<	12:08:28.023
div	12:08:28.053
class	12:08:28.113
=	12:08:28.123
"	12:08:28.133
cell	12:08:28.173
dark	12:08:28.223
"	12:08:28.233
>	12:08:28.243
<	12:08:28.253
/	12:08:28.263
div	12:08:28.293
>	12:08:28.303
<	12:08:28.323
div	12:08:28.353
class	12:08:28.413
=	12:08:28.423
"	12:08:28.433
cell	12:08:28.473
light	12:08:28.533
"	12:08:28.543
>	12:08:28.553
<	12:08:28.563
/	12:08:28.573
div	12:08:28.603
>	12:08:28.613
<	12:08:28.633
div	12:08:28.663
class	12:08:28.723
=	12:08:28.733
"	12:08:28.743
cell	12:08:28.783
dark	12:08:28.833
"	12:08:28.843
>	12:08:28.853
<	12:08:28.863
/	12:08:28.873
div	12:08:28.903
>	12:08:28.913
<	12:08:28.933
div	12:08:28.963
class	12:08:29.023
=	12:08:29.033
"	12:08:29.043
cell	12:08:29.083
light	12:08:29.143
"	12:08:29.153
>	12:08:29.163
<	12:08:29.173
/	12:08:29.183
div	12:08:29.213
>	12:08:29.223
<	12:08:29.243
div	12:08:29.273
class	12:08:29.333
=	12:08:29.343
"	12:08:29.353
cell	12:08:29.393
dark	12:08:29.443
"	12:08:29.453
>	12:08:29.463
<	12:08:29.473
/	12:08:29.483
div	12:08:29.513
>	12:08:29.523
<	12:08:29.543
div	12:08:29.573
class	12:08:29.633
=	12:08:29.643
"	12:08:29.653
cell	12:08:29.693
light	12:08:29.753
"	12:08:29.763
>	12:08:29.773
<	12:08:29.783
/	12:08:29.793
div	12:08:29.823
>	12:08:29.833
<	12:08:29.863
div	12:08:29.893
class	12:08:29.953
=	12:08:29.963
"	12:08:29.973
cell	12:08:30.013
light	12:08:30.073
"	12:08:30.083
>	12:08:30.093
<	12:08:30.103
/	12:08:30.113
div	12:08:30.143
>	12:08:30.153
<	12:08:30.173
div	12:08:30.203
class	12:08:30.263
=	12:08:30.273
"	12:08:30.283
cell	12:08:30.323
dark	12:08:30.373
"	12:08:30.383
>	12:08:30.393
<	12:08:30.403
/	12:08:30.413
div	12:08:30.443
>	12:08:30.453
<	12:08:30.473
div	12:08:30.503
class	12:08:30.563
=	12:08:30.573
"	12:08:30.583
cell	12:08:30.623
light	12:08:30.683
"	12:08:30.693
>	12:08:30.703
<	12:08:30.713
/	12:08:30.723
div	12:08:30.753
>	12:08:30.763
<	12:08:30.783
div	12:08:30.813
class	12:08:30.873
=	12:08:30.883
"	12:08:30.893
cell	12:08:30.933
dark	12:08:30.983
"	12:08:30.993
>	12:08:31.003
<	12:08:31.013
/	12:08:31.023
div	12:08:31.053
>	12:08:31.063
<	12:08:31.083
div	12:08:31.113
class	12:08:31.173
=	12:08:31.183
"	12:08:31.193
cell	12:08:31.233
light	12:08:31.293
"	12:08:31.303
>	12:08:31.313
<	12:08:31.323
/	12:08:31.333
div	12:08:31.363
>	12:08:31.373
<	12:08:31.393
div	12:08:31.423
class	12:08:31.483
=	12:08:31.493
"	12:08:31.503
cell	12:08:31.543
dark	12:08:31.593
"	12:08:31.603
>	12:08:31.613
<	12:08:31.623
/	12:08:31.633
div	12:08:31.663
>	12:08:31.673
<	12:08:31.693
div	12:08:31.723
class	12:08:31.783
=	12:08:31.793
"	12:08:31.803
cell	12:08:31.843
light	12:08:31.903
"	12:08:31.913
>	12:08:31.923
<	12:08:31.933
/	12:08:31.943
div	12:08:31.973
>	12:08:31.983
<	12:08:32.003
div	12:08:32.033
class	12:08:32.093
=	12:08:32.103
"	12:08:32.113
cell	12:08:32.153
dark	12:08:32.203
"	12:08:32.213
>	12:08:32.223
<	12:08:32.233
/	12:08:32.243
div	12:08:32.273
>	12:08:32.283
<	12:08:32.313
div	12:08:32.343
class	12:08:32.403
=	12:08:32.413
"	12:08:32.423
cell	12:08:32.463
dark	12:08:32.513
"	12:08:32.523
>	12:08:32.533
<	12:08:32.543
/	12:08:32.553
div	12:08:32.583
>	12:08:32.593
<	12:08:32.613
div	12:08:32.643
class	12:08:32.703
=	12:08:32.713
"	12:08:32.723
cell	12:08:32.763
light	12:08:32.823
"	12:08:32.833
>	12:08:32.843
<	12:08:32.853
/	12:08:32.863
div	12:08:32.893
>	12:08:32.903
<	12:08:32.923
div	12:08:32.953
class	12:08:33.013
=	12:08:33.023
"	12:08:33.033
cell	12:08:33.073
dark	12:08:33.123
"	12:08:33.133
>	12:08:33.143
<	12:08:33.153
/	12:08:33.163
div	12:08:33.193
>	12:08:33.203
<	12:08:33.223
div	12:08:33.253
class	12:08:33.313
=	12:08:33.323
"	12:08:33.333
cell	12:08:33.373
light	12:08:33.433
"	12:08:33.443
>	12:08:33.453
<	12:08:33.463
/	12:08:33.473
div	12:08:33.503
>	12:08:33.513
<	12:08:33.533
div	12:08:33.563
class	12:08:33.623
=	12:08:33.633
"	12:08:33.643
cell	12:08:33.683
dark	12:08:33.733
"	12:08:33.743
>	12:08:33.753
<	12:08:33.763
/	12:08:33.773
div	12:08:33.803
>	12:08:33.813
<	12:08:33.833
div	12:08:33.863
class	12:08:33.923
=	12:08:33.933
"	12:08:33.943
cell	12:08:33.983
light	12:08:34.043
"	12:08:34.053
>	12:08:34.063
<	12:08:34.073
/	12:08:34.083
div	12:08:34.113
>	12:08:34.123
<	12:08:34.143
div	12:08:34.173
class	12:08:34.233
=	12:08:34.243
"	12:08:34.253
cell	12:08:34.293
dark	12:08:34.343
"	12:08:34.353
>	12:08:34.363
<	12:08:34.373
/	12:08:34.383
div	12:08:34.413
>	12:08:34.423
<	12:08:34.443
div	12:08:34.473
class	12:08:34.533
=	12:08:34.543
"	12:08:34.553
cell	12:08:34.593
light	12:08:34.653
"	12:08:34.663
>	12:08:34.673
<	12:08:34.683
/	12:08:34.693
div	12:08:34.723
>	12:08:34.733
<	12:08:34.763
div	12:08:34.793
class	12:08:34.853
=	12:08:34.863
"	12:08:34.873
cell	12:08:34.913
light	12:08:34.973
"	12:08:34.983
>	12:08:34.993
<	12:08:35.003
/	12:08:35.013
div	12:08:35.043
>	12:08:35.053
<	12:08:35.073
div	12:08:35.103
class	12:08:35.163
=	12:08:35.173
"	12:08:35.183
cell	12:08:35.223
dark	12:08:35.273
"	12:08:35.283
>	12:08:35.293
<	12:08:35.303
/	12:08:35.313
div	12:08:35.343
>	12:08:35.353
<	12:08:35.373
div	12:08:35.403
class	12:08:35.463
=	12:08:35.473
"	12:08:35.483
cell	12:08:35.523
light	12:08:35.583
"	12:08:35.593
>	12:08:35.603
<	12:08:35.613
/	12:08:35.623
div	12:08:35.653
>	12:08:35.663
<	12:08:35.683
div	12:08:35.713
class	12:08:35.773
=	12:08:35.783
"	12:08:35.793
cell	12:08:35.833
dark	12:08:35.883
"	12:08:35.893
>	12:08:35.903
<	12:08:35.913
/	12:08:35.923
div	12:08:35.953
>	12:08:35.963
<	12:08:35.983
div	12:08:36.013
class	12:08:36.073
=	12:08:36.083
"	12:08:36.093
cell	12:08:36.133
light	12:08:36.193
"	12:08:36.203
>	12:08:36.213
<	12:08:36.223
/	12:08:36.233
div	12:08:36.263
>	12:08:36.273
<	12:08:36.293
div	12:08:36.323
class	12:08:36.383
=	12:08:36.393
"	12:08:36.403
cell	12:08:36.443
dark	12:08:36.493
"	12:08:36.503
>	12:08:36.513
<	12:08:36.523
/	12:08:36.533
div	12:08:36.563
>	12:08:36.573
<	12:08:36.593
div	12:08:36.623
class	12:08:36.683
=	12:08:36.693
"	12:08:36.703
cell	12:08:36.743
light	12:08:36.803
"	12:08:36.813
>	12:08:36.823
<	12:08:36.833
/	12:08:36.843
div	12:08:36.873
>	12:08:36.883
<	12:08:36.903
div	12:08:36.933
class	12:08:36.993
=	12:08:37.003
"	12:08:37.013
cell	12:08:37.053
dark	12:08:37.103
"	12:08:37.113
>	12:08:37.123
<	12:08:37.133
/	12:08:37.143
div	12:08:37.173
>	12:08:37.183
<	12:08:37.213
div	12:08:37.243
class	12:08:37.303
=	12:08:37.313
"	12:08:37.323
cell	12:08:37.363
dark	12:08:37.413
"	12:08:37.423
>	12:08:37.433
<	12:08:37.443
/	12:08:37.453
div	12:08:37.483
>	12:08:37.493
<	12:08:37.513
div	12:08:37.543
class	12:08:37.603
=	12:08:37.613
"	12:08:37.623
cell	12:08:37.663
light	12:08:37.723
"	12:08:37.733
>	12:08:37.743
<	12:08:37.753
/	12:08:37.763
div	12:08:37.793
>	12:08:37.803
<	12:08:37.823
div	12:08:37.853
class	12:08:37.913
=	12:08:37.923
"	12:08:37.933
cell	12:08:37.973
dark	12:08:38.023
"	12:08:38.033
>	12:08:38.043
<	12:08:38.053
/	12:08:38.063
div	12:08:38.093
>	12:08:38.103
<	12:08:38.123
div	12:08:38.153
class	12:08:38.213
=	12:08:38.223
"	12:08:38.233
cell	12:08:38.273
light	12:08:38.333
"	12:08:38.343
